word,sum,min,max
hunger,287.31198253869445,42.09054364281581,57.176189770457206
pitiless,36.75870226162026,2.087445246117912,12.00359513248643
dash,530.8780423921314,50.40793705440292,133.97201378518136
obstinate,87.10911400665499,2.010132459224656,30.58052902735411
rival,506.40687056258173,61.64598850696365,126.15878764790368
war,6184.693515329389,790.1366820490765,1591.3763864534221
implement,181.9392174623796,24.166954769258087,41.74890492235824
sundown,43.69701399457056,3.046768574681037,10.85252022902234
scribe,37.125086240776,3.836671538487232,8.757776359889526
degradation,110.71743553448162,6.506487822492562,37.802498982153615
pair,947.7251630515478,109.00660900525489,213.84716854674613
course,6226.0901046494655,829.9527672991032,1220.1617104238003
maturity,129.13214020241534,15.462557378651205,28.09797685539179
resignation,198.6301760803188,17.47268983787586,46.44979144319979
prolong,154.7455199006657,10.901102951949097,36.561222896172445
myriad,97.50698648654642,10.500818184563286,24.86193542920564
tribe,716.7510562791546,54.428201972852236,219.36733737703466
implore,114.9013594779778,5.798459016994201,38.366715384872315
phase,336.47181676439413,5.30363418555588,92.52275926733631
lucid,43.49819403594452,4.020264918449312,12.412760859811634
bag,1007.9575735227999,49.876730000334014,337.1610636414895
pause,1635.7176028772558,228.61391084335804,315.0440492560932
pudding,86.15488481587234,9.18646103241027,22.557839769099886
vine,400.1064422840126,27.1000600456103,134.2835038470531
removable,16.36205798968556,1.5038605870517368,5.798459016994201
pen,616.4448115004027,83.5000958051186,133.04222776107196
spray,254.4901931112547,17.265021923192545,80.79186230345253
unwilling,208.27754209069815,17.47268983787586,58.339976041114674
stain,411.9238783972065,55.19209940546779,80.57010230823187
devote,552.2273113900661,48.552430168964776,145.56783190142735
hectic,31.134323819100242,2.771821474173789,7.9293663648172865
occasional,384.13799223410354,57.17670379920104,78.87745310007574
exasperated,20.20622799947309,1.975659986911105,4.852261063380911
trophy,107.75350985016489,9.435987997187368,26.440973117493556
withdrawal,137.92227396450085,5.077947624468395,45.93230516205135
etiquette,60.02802709160913,4.375656439121733,14.196202292909648
pleasant,977.0107011782595,62.46873180975086,305.81295462919763
